"","County","State","Lat","Long_","Confirmed","Deaths","Active","Combined_Key","State_popDensity"
"1920","Norfolk","Massachusetts",42.16073095,-71.20530408,6610,596,6014,"Norfolk, Massachusetts, US",894.4355
"1921","Norfolk","Virginia",36.89934014,-76.26420872,251,4,247,"Norfolk, Virginia, US",218.4403
"1922","Norman","Minnesota",47.32628443,-96.45620947,9,0,9,"Norman, Minnesota, US",71.5922
"1923","Northampton","North Carolina",36.41736238,-77.39769443,93,5,88,"Northampton, North Carolina, US",218.2702
"1924","Northampton","Pennsylvania",40.75182733,-75.30471829,2313,122,2191,"Northampton, Pennsylvania, US",286.5449
"1925","Northampton","Virginia",37.34062933,-75.87751591,140,1,139,"Northampton, Virginia, US",218.4403
"1926","Northumberland","Pennsylvania",40.84785433,-76.70798222,111,0,111,"Northumberland, Pennsylvania, US",286.5449
"1927","Northumberland","Virginia",37.89202088,-76.41949732,9,0,9,"Northumberland, Virginia, US",218.4403
"1928","Norton","Kansas",39.78443827,-99.90286639,2,0,2,"Norton, Kansas, US",35.5968
"1929","Norton","Virginia",36.93357076,-82.62750411,2,0,2,"Norton, Virginia, US",218.4403
"1930","Nottoway","Virginia",37.1435975,-78.05065922,14,0,14,"Nottoway, Virginia, US",218.4403
"1931","Nowata","Oklahoma",36.79843529,-95.61902331,21,0,21,"Nowata, Oklahoma, US",57.6547
"1932","Noxubee","Mississippi",33.11009499,-88.56949061,92,2,90,"Noxubee, Mississippi, US",63.7056
"1933","Nueces","Texas",27.736286,-97.5433285,114,3,111,"Nueces, Texas, US",112.8204
"1934","Nye","Nevada",38.04264256,-116.4722702,39,0,39,"Nye, Nevada, US",28.5993
"1935","O'Brien","Iowa",43.08310673,-95.62474482,11,0,11,"O'Brien, Iowa, US",56.9284
"1936","Oakland","Michigan",42.66090111,-83.38595416,7573,774,6799,"Oakland, Michigan, US",177.6655
"1937","Obion","Tennessee",36.35732446,-89.14921589,15,1,14,"Obion, Tennessee, US",167.2748
"1938","Ocean","New Jersey",39.8895449,-74.28089251,7125,483,6642,"Ocean, New Jersey, US",1215.1991
"1939","Oceana","Michigan",43.64124435,-86.26726673,22,1,21,"Oceana, Michigan, US",177.6655
"1940","Ochiltree","Texas",36.27829105,-100.8158184,26,1,25,"Ochiltree, Texas, US",112.8204
"1941","Oconee","Georgia",33.83749973,-83.43679568,67,0,67,"Oconee, Georgia, US",186.6719
"1942","Oconee","South Carolina",34.75225169,-83.06742317,31,0,31,"Oconee, South Carolina, US",173.3174
"1943","Oconto","Wisconsin",45.02715345,-88.26807503,23,0,23,"Oconto, Wisconsin, US",108.0497
"1944","Ogemaw","Michigan",44.33481032,-84.12725175,15,0,15,"Ogemaw, Michigan, US",177.6655
"1945","Oglala Lakota","South Dakota",43.33749164,-102.5555498,2,0,2,"Oglala Lakota, South Dakota, US",11.9116
"1946","Ogle","Illinois",42.04165196,-89.32184679,137,1,136,"Ogle, Illinois, US",228.0243
"1947","Oglethorpe","Georgia",33.8786296,-83.08278123,51,3,48,"Oglethorpe, Georgia, US",186.6719
"1948","Ohio","Indiana",38.955305,-84.96515993,7,0,7,"Ohio, Indiana, US",188.281
"1949","Ohio","Kentucky",37.47751843,-86.85368087,62,0,62,"Ohio, Kentucky, US",113.9566
"1950","Ohio","West Virginia",40.0955451,-80.62203992,34,1,33,"Ohio, West Virginia, US",73.9691
"1951","Okaloosa","Florida",30.69143028,-86.59267105,162,5,157,"Okaloosa, Florida, US",410.1256
"1952","Okanogan","Washington",48.54855019,-119.7387224,21,1,20,"Okanogan, Washington, US",117.3272
"1953","Okeechobee","Florida",27.3863362,-80.88944347,18,0,18,"Okeechobee, Florida, US",410.1256
"1954","Okfuskee","Oklahoma",35.46485198,-96.32639984,1,0,1,"Okfuskee, Oklahoma, US",57.6547
"1955","Oklahoma","Oklahoma",35.55140095,-97.40716948,868,40,828,"Oklahoma, Oklahoma, US",57.6547
"1956","Okmulgee","Oklahoma",35.64661916,-95.96432828,16,0,16,"Okmulgee, Oklahoma, US",57.6547
"1957","Oktibbeha","Mississippi",33.42491685,-88.87905132,59,4,55,"Oktibbeha, Mississippi, US",63.7056
"1958","Oldham","Kentucky",38.39791089,-85.448222,35,0,35,"Oldham, Kentucky, US",113.9566
"1959","Oldham","Texas",35.40425596,-102.6027606,3,1,2,"Oldham, Texas, US",112.8204
"1960","Oliver","North Dakota",47.11530482,-101.3406158,1,0,1,"Oliver, North Dakota, US",11.0393
"1961","Olmsted","Minnesota",44.00374114,-92.40209944,322,8,314,"Olmsted, Minnesota, US",71.5922
"1962","Oneida","New York",43.24375382,-75.43710392,579,18,561,"Oneida, New York, US",412.5211
"1963","Oneida","Wisconsin",45.70677897,-89.51944105,6,0,6,"Oneida, Wisconsin, US",108.0497
"1964","Onondaga","New York",43.00491923,-76.19971155,1056,41,1015,"Onondaga, New York, US",412.5211
"1965","Onslow","North Carolina",34.72607366,-77.42908179,52,2,50,"Onslow, North Carolina, US",218.2702
"1966","Ontario","New York",42.85145728,-77.30874425,99,9,90,"Ontario, New York, US",412.5211
"1967","Ontonagon","Michigan",46.6652262,-89.31390481,0,0,0,"Ontonagon, Michigan, US",177.6655
"1968","Orange","California",33.70147516,-117.7645998,3004,65,2939,"Orange, California, US",256.3727
"1969","Orange","Florida",28.51367621,-81.31799498,1460,36,1424,"Orange, Florida, US",410.1256
"1970","Orange","Indiana",38.5411892,-86.49523093,107,14,93,"Orange, Indiana, US",188.281
"1971","Orange","New York",41.40337468,-74.30240757,9215,358,8857,"Orange, New York, US",412.5211
"1972","Orange","North Carolina",36.06092947,-79.12167935,230,20,210,"Orange, North Carolina, US",218.2702
"1973","Orange","Texas",30.11879481,-93.89412775,79,2,77,"Orange, Texas, US",112.8204
"1974","Orange","Vermont",44.00470222,-72.37640104,8,0,8,"Orange, Vermont, US",68.1416
"1975","Orange","Virginia",38.24530219,-78.015604,41,0,41,"Orange, Virginia, US",218.4403
"1976","Orangeburg","South Carolina",33.4391073,-80.79886287,95,2,93,"Orangeburg, South Carolina, US",173.3174
"1977","Oregon","Missouri",36.68710164,-91.4033755,2,0,2,"Oregon, Missouri, US",89.7453
"1978","Orleans","Louisiana",30.06971951,-89.92660315,6608,464,6144,"Orleans, Louisiana, US",107.5175
"1979","Orleans","New York",43.2516977,-78.2320066,103,14,89,"Orleans, New York, US",412.5211
"1980","Orleans","Vermont",44.82964024,-72.24562697,9,0,9,"Orleans, Vermont, US",68.1416
"1981","Osage","Kansas",38.65235984,-95.72707998,5,0,5,"Osage, Kansas, US",35.5968
"1982","Osage","Missouri",38.46036182,-91.8613635,5,0,5,"Osage, Missouri, US",89.7453
"1983","Osage","Oklahoma",36.62888819,-96.39635704,77,8,69,"Osage, Oklahoma, US",57.6547
"1984","Osborne","Kansas",39.3503437,-98.76753828,2,0,2,"Osborne, Kansas, US",35.5968
"1985","Osceola","Florida",28.06312234,-81.14882926,529,11,518,"Osceola, Florida, US",410.1256
"1986","Osceola","Iowa",43.37824276,-95.62422844,13,0,13,"Osceola, Iowa, US",56.9284
"1987","Osceola","Michigan",43.98992088,-85.32566756,8,0,8,"Osceola, Michigan, US",177.6655
"1988","Oscoda","Michigan",44.68192279,-84.12939244,5,0,5,"Oscoda, Michigan, US",177.6655
"1989","Oswego","New York",43.42778894,-76.14635194,70,3,67,"Oswego, New York, US",412.5211
"1990","Otero","Colorado",37.9014485,-103.7173385,10,1,9,"Otero, Colorado, US",56.4011
"1991","Otero","New Mexico",32.61348406,-105.7417604,9,0,9,"Otero, New Mexico, US",17.285
"1992","Otoe","Nebraska",40.64843556,-96.13374142,3,0,3,"Otoe, Nebraska, US",25.4161
"1993","Otsego","Michigan",45.02085831,-84.59898295,95,8,87,"Otsego, Michigan, US",177.6655
"1994","Otsego","New York",42.63492579,-75.03151402,67,4,63,"Otsego, New York, US",412.5211
"1995","Ottawa","Kansas",39.13237408,-97.65020313,4,0,4,"Ottawa, Kansas, US",35.5968
"1996","Ottawa","Michigan",42.95996803,-85.9969107,368,19,349,"Ottawa, Michigan, US",177.6655
"1997","Ottawa","Ohio",41.53781826,-83.0940185,44,2,42,"Ottawa, Ohio, US",287.5038
"1998","Ottawa","Oklahoma",36.83532655,-94.81011909,34,1,33,"Ottawa, Oklahoma, US",57.6547
"1999","Otter Tail","Minnesota",46.40846929,-95.70835255,19,0,19,"Otter Tail, Minnesota, US",71.5922
"2000","Ouachita","Arkansas",33.58839816,-92.87795984,7,0,7,"Ouachita, Arkansas, US",58.403
"2001","Ouachita","Louisiana",32.47645559,-92.15704172,806,24,782,"Ouachita, Louisiana, US",107.5175
"2002","Ouray","Colorado",38.14717457,-107.7675136,5,1,4,"Ouray, Colorado, US",56.4011
"2010","Outagamie","Wisconsin",44.41578887,-88.46565023,83,2,81,"Outagamie, Wisconsin, US",108.0497
"2011","Overton","Tennessee",36.34117832,-85.28989535,10,0,10,"Overton, Tennessee, US",167.2748
"2012","Owen","Indiana",39.31145587,-86.83900724,24,1,23,"Owen, Indiana, US",188.281
"2013","Owen","Kentucky",38.51679143,-84.82404619,1,0,1,"Owen, Kentucky, US",113.9566
"2014","Owsley","Kentucky",37.42823949,-83.68811419,2,0,2,"Owsley, Kentucky, US",113.9566
"2015","Owyhee","Idaho",42.58016894,-116.1693871,8,0,8,"Owyhee, Idaho, US",22.0969
"2016","Oxford","Maine",44.49952995,-70.75682123,16,0,16,"Oxford, Maine, US",43.6336
"2017","Ozaukee","Wisconsin",43.38352225,-87.94625009,95,9,86,"Ozaukee, Wisconsin, US",108.0497
"2018","Pacific","Washington",46.55418369,-123.7285716,4,0,4,"Pacific, Washington, US",117.3272
"2019","Page","Iowa",40.7393172,-95.1497813,9,0,9,"Page, Iowa, US",56.9284
"2020","Page","Virginia",38.61807452,-78.48797204,113,5,108,"Page, Virginia, US",218.4403
"2021","Palm Beach","Florida",26.64676272,-80.46536002,3480,215,3265,"Palm Beach, Florida, US",410.1256
"2022","Palo Pinto","Texas",32.75310985,-98.31319001,9,2,7,"Palo Pinto, Texas, US",112.8204
"2023","Pamlico","North Carolina",35.15253315,-76.66559823,8,0,8,"Pamlico, North Carolina, US",218.2702
"2024","Panola","Mississippi",34.36398677,-89.95064249,42,2,40,"Panola, Mississippi, US",63.7056
"2025","Panola","Texas",32.1639596,-94.30552481,136,3,133,"Panola, Texas, US",112.8204
"2026","Park","Colorado",39.120926,-105.7182065,15,0,15,"Park, Colorado, US",56.4011
"2027","Park","Montana",45.48965095,-110.5264394,8,0,8,"Park, Montana, US",7.4668
"2028","Park","Wyoming",44.52157546,-109.5852825,1,0,1,"Park, Wyoming, US",5.84
"2029","Parke","Indiana",39.77202286,-87.20375833,13,0,13,"Parke, Indiana, US",188.281
"2030","Parker","Texas",32.77757172,-97.80500621,41,0,41,"Parker, Texas, US",112.8204
"2031","Parmer","Texas",34.52993409,-102.7844668,14,0,14,"Parmer, Texas, US",112.8204
"2032","Pasco","Florida",28.30810945,-82.40227529,285,8,277,"Pasco, Florida, US",410.1256
"2033","Pasquotank","North Carolina",36.26723798,-76.25134778,38,2,36,"Pasquotank, North Carolina, US",218.2702
"2034","Passaic","New Jersey",41.03238628,-74.29954144,13971,690,13281,"Passaic, New Jersey, US",1215.1991
"2035","Patrick","Virginia",36.6801638,-80.2865648,2,0,2,"Patrick, Virginia, US",218.4403
"2036","Paulding","Georgia",33.91969522,-84.86848792,212,10,202,"Paulding, Georgia, US",186.6719
"2037","Paulding","Ohio",41.11676341,-84.5801017,8,0,8,"Paulding, Ohio, US",287.5038
"2038","Pawnee","Oklahoma",36.31743373,-96.7033176,29,2,27,"Pawnee, Oklahoma, US",57.6547
"2039","Payette","Idaho",44.00545243,-116.7647695,17,2,15,"Payette, Idaho, US",22.0969
"2040","Payne","Oklahoma",36.07695283,-96.97584944,44,1,43,"Payne, Oklahoma, US",57.6547
"2041","Peach","Georgia",32.56934316,-83.82937,61,2,59,"Peach, Georgia, US",186.6719
"2042","Pearl River","Mississippi",30.77090935,-89.58677275,183,21,162,"Pearl River, Mississippi, US",63.7056
"2043","Pecos","Texas",30.78097267,-102.7241261,14,0,14,"Pecos, Texas, US",112.8204
"2044","Pembina","North Dakota",48.76623521,-97.5523809,4,0,4,"Pembina, North Dakota, US",11.0393
"2045","Pemiscot","Missouri",36.2130572,-89.78742322,48,3,45,"Pemiscot, Missouri, US",89.7453
"2046","Pend Oreille","Washington",48.53234021,-117.2741804,2,0,2,"Pend Oreille, Washington, US",117.3272
"2047","Pender","North Carolina",34.52265624,-77.90352133,19,1,18,"Pender, North Carolina, US",218.2702
"2048","Pendleton","Kentucky",38.69607718,-84.35599463,5,0,5,"Pendleton, Kentucky, US",113.9566
